random_order,id,sch_level,dist_id,dist_name,sch_name,lstate,county,city,lat,lon,street,zip,private
2245,320000100900,High,3200001,STATE-SPONSORED CHARTER SCHOOLS,Nevada State High School Downtown,NV,CLARK COUNTY,LAS VEGAS,36,-115,300 N. 13th St.,89101,
2246,A0509202,Combined elem/sec,,,NEW BEGINNING CHRISTIAN ACADEMY,AR,GARLAND,HOT SPRINGS,35,-93,132 PATIENCE LN,71901,1
2247,061291006493,High,602443,ESCONDIDO CHARTER HIGH DISTRICT,Escondido Charter High,CA,,ESCONDIDO,33,-117,1868 E. Valley Pkwy.,92027,
2248,290060803317,Middle,2900608,HAWTHORN LEADERSHIP SCHL GIRLS,Hawthorn High School,MO,ST. LOUIS CITY,ST. LOUIS,39,-90,1901 N. Kingshighway Blvd,63113,
2249,362058002829,Elementary,3600097,NEW YORK CITY GEOGRAPHIC DISTRICT #32,PS 377 ALEJANDRINA B DE GAUTIER,NY,KINGS COUNTY,BROOKLYN,41,-74,200 WOODBINE ST,11221,
2250,130042002620,Middle,1300420,BIBB COUNTY,Rutland Middle School,GA,BIBB COUNTY,MACON,33,-84,6260 Skipper Rd,31216,
2251,051197001586,High,511970,ROGERS SCHOOL DISTRICT,ROGERS NEW TECHNOLOGY HIGH SCHOOL,AR,BENTON COUNTY,ROGERS,36,-94,2922 S FIRST ST,72758,
2252,090495001039,Elementary,904950,WEST HAVEN SCHOOL DISTRICT,Seth G. Haley School,CT,NEW HAVEN COUNTY,WEST HAVEN,41,-73,148 South St.,6516,
2253,400079602848,Elementary,4000796,SANTA FE SOUTH (CHARTER),SANTA FE SOUTH EARLY CHILDHOOD,OK,OKLAHOMA COUNTY,OKLAHOMA CITY,35,-98,2222 SW 44th St,73119,
2254,450300000803,Middle,4503000,MCCORMICK 01,McCormick Middle,SC,MCCORMICK COUNTY,MCCORMICK,34,-82,6979 Highway 28 South,29835,
2255,02042016,Combined elem/sec,,,VALLEY CHRISTIAN SCHOOL,MT,MISSOULA,MISSOULA,47,-114,2526 SUNSET LN,59804,1
2256,010243001016,Middle,102430,MONTGOMERY COUNTY,Georgia Washington Middle School,AL,MONTGOMERY COUNTY,PIKE ROAD,32,-86,696 Georgia Washington Rd,36064,
2257,A1303673,Elementary,,,SEATTLE AMISTAD SCHOOL,WA,KING,SEATTLE,48,-122,1625 19TH AVE,98122,1
2258,390442605374,Elementary,3904426,LORAIN CITY,Toni Wofford Morrison ES,OH,LORAIN COUNTY,LORAIN,41,-82,1830 40th St,44052,
2259,560287000163,High,5602870,FREMONT COUNTY SCHOOL DISTRICT # 1,Lander Valley High School,WY,FREMONT COUNTY,LANDER,43,-109,350 Baldwin Creek Road,82520,
2260,410386001044,Elementary,4103860,DALLAS SD 2,Oakdale Heights Elementary School,OR,POLK COUNTY,DALLAS,45,-123,1375 SW Maple St,97338,
2261,550729000797,Elementary,5507290,KAUKAUNA AREA SCHOOL DISTRICT,Haen Elementary,WI,OUTAGAMIE COUNTY,KAUKAUNA,44,-88,1130 Haen Dr,54130,
2262,A0790118,Combined elem/sec,,,CANON CHRISTIAN ACADEMY,NM,VALENCIA,BELEN,35,-107,19381 HWY 314,87002,1
2263,00327398,Elementary,,,MAUI ADVENTIST SCHOOL,HI,MAUI,KAHULUI,21,-156,261 S PUUNENE AVE,96732,1
2264,370048002193,Middle,3700480,BURKE COUNTY SCHOOLS,East Burke Middle,NC,BURKE COUNTY,CONNELLY SPRINGS,36,-81,3519 Miller Bridge Road,28612,
2265,411082000786,Elementary,4110820,SALEM-KEIZER SD 24J,Grant Community School,OR,MARION COUNTY,SALEM,45,-123,725 Market St NE,97301,
2266,AA000985,Combined elem/sec,,,MONTESSORI LEARNING CENTER,UT,UTAH,LINDON,40,-112,310 S 400 W,84042,1
2267,A9703445,Combined elem/sec,,,UNITED CHRISTIAN ACADEMY,VT,ORLEANS,NEWPORT,45,-72,65 SCHOOL ST,5855,1
2268,390451502057,Elementary,3904515,XENIA COMMUNITY CITY,Tecumseh Elementary School,OH,GREENE COUNTY,XENIA,40,-84,1058 Old Springfield Pike,45385,
2269,A9500209,Elementary,,,MONTESSORI SCHOOL,AR,WASHINGTON,FAYETTEVILLE,36,-94,57 E TOWNSHIP ST,72703,1
2270,02027803,Combined elem/sec,,,KEOKUK CHRISTIAN ACADEMY,IA,LEE,KEOKUK,40,-91,1578 HILTON RD,52632,1
2271,301470000452,High,3014700,HUNTLEY PROJECT K-12 SCHOOLS,Huntley Project High Schl,MT,YELLOWSTONE COUNTY,WORDEN,46,-108,2436 North 15 Road,59088,
2272,260020001111,Elementary,2600200,WHITE PINE ACADEMY,White Pine Academy,MI,INGHAM COUNTY,LESLIE,42,-84,510 RUSSELL ST,49251,
2273,A1102051,Elementary,,,MISSOURI VALLEY CHRISTIAN ACADEMY,SD,YANKTON,YANKTON,43,-97,PO BOX 902,57078,1
2274,280054000041,Elementary,2800540,BALDWYN SCHOOL DISTRICT,BALDWYN ELEMENTARY SCHOOL,MS,LEE COUNTY,BALDWYN,35,-89,515 BENDER CIRCLE,38824,
2275,00489804,Elementary,,,ST PETER CATHOLIC SCHOOL,KS,SEDGWICK,WICHITA,38,-97,11010 SW BLVD,67215,1
2276,080336000367,High,803360,SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C,JOHN F KENNEDY HIGH SCHOOL,CO,DENVER COUNTY,DENVER,40,-105,2855 SOUTH LAMAR STREET,80227,
2277,551455002424,Elementary,5514550,STOUGHTON AREA SCHOOL DISTRICT,Fox Prairie Elementary,WI,DANE COUNTY,STOUGHTON,43,-89,1601 W South St,53589,
2278,01611562,Combined elem/sec,,,TOWN & COUNTRY SCHOOL,OK,TULSA,TULSA,36,-96,8906 E 34TH ST,74145,1
2279,090177001488,Elementary,901770,GROTON SCHOOL DISTRICT,Northeast Academy Elementary School,CT,NEW LONDON COUNTY,MYSTIC,41,-72,115 Oslo Street,6355,
2280,A9701927,Combined elem/sec,,,YOUTH IN TRANSITION SCHOOL,MD,BALTIMORE,WINDSOR MILL,39,-77,7205 RUTHERFORD RD,21244,1
2281,040096603572,Middle,400966,HIGHLAND PREP (92982),Highland Prep,AZ,MARICOPA COUNTY,SURPRISE,34,-112,15600 W HEARN RD,85379,
2282,BB181153,Combined elem/sec,,,HOUSE  OF THE LORD CHRISTIAN ACADAMY,IN,MARSHALL,PLYMOUTH,41,-86,16493 LINCOLN HWY,46563,1
2283,220117000958,Elementary,2200216,KIPP BELIEVE,KIPP Believe,LA,ORLEANS PARISH,NEW ORLEANS,30,-90,421 Burdette St.,70118,
2284,330331300729,Middle,3303313,CAPITAL CITY PUBLIC CHARTER SCHOOL,Capital City Public Charter School (E),NH,MERRIMACK COUNTY,CONCORD,43,-72,2 Stirrup Iron Rd,3303,
2285,390461402449,Elementary,3904614,ROSS LOCAL,Elda Elementary School,OH,BUTLER COUNTY,HAMILTON,39,-85,3980 Hamilton Cleves Rd,45013,
2286,A1390007,Combined elem/sec,,,BRIGHTMONT ACADEMY,AZ,MARICOPA,SCOTTSDALE,34,-112,6990 E SHEA BLVD STE 120,85254,1
2287,A1503075,Elementary,,,ROSARY SCHOOL,OK,OKLAHOMA,OKLAHOMA CITY,35,-98,1919 NW 18TH ST,73106,1
2288,040014901735,High,400387,KAIZEN EDUCATION FOUNDATION DBA TEMPE ACCELERATED  (79878),Kaizen Education Foundation dba Quest High School,AZ,MARICOPA COUNTY,PHOENIX,33,-112,217 E OLYMPIC DR,85042,
2289,180120000198,Elementary,1801200,CARMEL CLAY SCHOOLS,Mohawk Trails Elementary School,IN,HAMILTON COUNTY,CARMEL,40,-86,4242 E 126th St,46033,
2290,110003000079,High,1100030,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,Dunbar HS,DC,DISTRICT OF COLUMBIA,WASHINGTON,39,-77,101 N St NW,20001,
2291,01056256,Elementary,,,HOLY ANGELS SCHOOL,OH,SHELBY,SIDNEY,40,-84,120 E WATER ST,45365,1
2292,A1703694,Combined elem/sec,,,RIVERMONT SCHOOL - GREATER PETERSBURG,VA,DINWIDDIE,DINWIDDIE,37,-78,12318A BOYDTON PLANK RD,23841,1
2293,550327000370,Elementary,5503270,DEERFIELD COMMUNITY SCHOOL DISTRICT,Deerfield Elementary,WI,DANE COUNTY,DEERFIELD,43,-89,340 W Quarry St,53531,
2294,00262725,Combined elem/sec,,,HERITAGE PREPARATORY SCHOOL,FL,ORANGE,ORLANDO,29,-81,6000 W COLONIAL DR,32808,1
2295,01513204,Elementary,,,BROOKFIELD CHRISTIAN SCHOOL,WI,WAUKESHA,BROOKFIELD,43,-88,14155 W BURLEIGH RD,53005,1
2296,00249817,Elementary,,,ALBERT EINSTEIN ACADEMY,DE,NEW CASTLE,WILMINGTON,40,-76,101 GARDEN OF EDEN RD,19803,1
2297,01010663,Elementary,,,IMMACULATE HEART OF MARY CATHOLIC SCHOOL,NC,GUILFORD,HIGH POINT,36,-80,4145 JOHNSON ST,27265,1
2298,A1702340,Elementary,,,CHA,NE,DAWES,CHADRON,43,-103,237 MOREHEAD,69337,1
2299,01011601,Combined elem/sec,,,THE BURLINGTON SCHOOL,NC,ALAMANCE,BURLINGTON,36,-79,1615 GREENWOOD TER,27215,1
2300,A0108986,Combined elem/sec,,,PUNXSUTAWNEY CHRISTIAN SCHOOL,PA,JEFFERSON,PUNXSUTAWNEY,41,-79,216 N JEFFERSON ST,15767,1
2301,051311001072,Elementary,513110,TEXARKANA SCHOOL DISTRICT,FAIRVIEW ELEMENTARY SCHOOL,AR,MILLER COUNTY,TEXARKANA,33,-94,801 E 16TH ST,71854,
2302,061005001104,Middle,610050,COVINA-VALLEY UNIFIED,Sierra Vista Middle,CA,LOS ANGELES COUNTY,COVINA,34,-118,777 E. Puente St.,91723,
2303,01508475,Elementary,,,ST JOHN NEPOMUCENE SCHOOL,WI,OUTAGAMIE,LITTLE CHUTE,44,-88,328 GRAND AVE,54140,1
2304,A0792051,Combined elem/sec,,,HOPEWELL ACADEMY,NC,WAKE,CARY,36,-79,101 PRESTON EXECUTIVE DR,27513,1
2305,A1303237,Combined elem/sec,,,WINDSWEPT ACADEMY,SD,DEWEY,EAGLE BUTTE,45,-101,PO BOX 1576,57625,1
2306,A9701301,Combined elem/sec,,,LOGANVILLE CHRISTIAN ACADEMY,GA,WALTON,LOGANVILLE,34,-84,2575 HWY 81,30052,1
2307,360103506226,Elementary,3601035,RIVERTON STREET CHARTER SCHOOL,RIVERTON STREET CHARTER SCHOOL,NY,QUEENS COUNTY,SAINT ALBANS,41,-74,118-34 RIVERTON ST,11412,
2308,120009000046,Middle,1200090,BAY,EVERITT MIDDLE SCHOOL,FL,BAY COUNTY,PANAMA CITY,30,-86,608 SCHOOL AVE,32401,
2309,A9503891,Elementary,,,MEAD MONTESSORI SCHOOL,TN,KNOX,KNOXVILLE,36,-84,2647 BAFFORD PL,37920,1
2310,A0303342,Elementary,,,SOPHIA CHRISTIAN ACADEMY,WV,RALEIGH,SOPHIA,38,-81,PO BOX 987,25921,1
2311,470294001065,Elementary,4700148,SHELBY COUNTY,Gardenview Elementary,TN,SHELBY COUNTY,MEMPHIS,35,-90,4075 Hartz Dr,38116,
2312,171377001730,Middle,1713770,COMM CONS SD 59,Friendship Jr High School,IL,COOK COUNTY,DES PLAINES,42,-88,550 Elizabeth Ln,60018,
2313,350048000857,High,3500480,CIMARRON MUNICIPAL SCHOOLS,MORENO VALLEY HIGH,NM,COLFAX COUNTY,ANGEL FIRE,36,-105,56 CAMINO GRANDE,87710,
2314,02118112,Combined elem/sec,,,REHOBOTH CHRISTIAN SCHOOL,NM,MCKINLEY,REHOBOTH,36,-109,PO BOX 41,87322,1
2315,A0300077,Elementary,,,BINGHAM ROAD BAPTIST CHILD DEVELOPMENT  CENTER,AR,PULASKI,LITTLE ROCK,35,-92,923 W BINGHAM RD,72206,1
2316,370012802613,High,3700128,GRAY STONE DAY SCHOOL,Gray Stone Day,NC,STANLY COUNTY,MISENHEIMER,35,-80,49464 Merner Terrace,28109,
2317,080336006445,Elementary,803360,SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C,MATHEMATICS AND SCIENCE LEADERSHIP ACADEMY,CO,DENVER COUNTY,DENVER,40,-105,451 SOUTH TEJON STREET,80223,
2318,220087000695,Middle,2200870,LAFAYETTE PARISH,Youngsville Middle School,LA,LAFAYETTE PARISH,YOUNGSVILLE,30,-92,600 Church Street,70592,
2319,050654000390,High,506540,GENTRY SCHOOL DISTRICT,GENTRY HIGH SCHOOL CONVERSION CHARTER,AR,BENTON COUNTY,GENTRY,36,-94,1295 PIONEER LN,72734,
2320,120159002405,High,1201590,POLK,LAKE GIBSON SENIOR HIGH SCHOOL,FL,POLK COUNTY,LAKELAND,28,-82,7007 SOCRUM LOOP RD N,33809,
2321,480144013149,Middle,4801440,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),ILTEXAS KELLER MIDDLE,TX,TARRANT COUNTY,FORT WORTH,33,-97,2301 HERITAGE TRACE PKWY,76177,
2322,530585000864,Elementary,5305850,NORTH THURSTON PUBLIC SCHOOLS,Lacey Elementary,WA,THURSTON COUNTY,LACEY,47,-123,1800 Homann Dr SE,98503,
2323,250052602703,High,2500526,BOSTON GREEN ACADEMY HORACE MANN CHARTER SCHOOL (DISTRICT),Boston Green Academy Horace Mann Charter School,MA,SUFFOLK COUNTY,BRIGHTON,42,-71,20 Warren St.,2135,
2324,A0301077,Combined elem/sec,,,SANCTA FAMILIA ACADEMY,FL,BREVARD,MELBOURNE,28,-81,1204 N HARBOR CITY BLVD,32935,1
2325,120039007564,Middle,1200390,MIAMI-DADE,INTERNATIONAL STUDIES CHARTER MIDDLE SCHOOL,FL,MIAMI-DADE COUNTY,MIAMI,26,-80,2480 SW 8TH ST,33135,
2326,130246001083,High,1302460,GRADY COUNTY,Cairo High School,GA,GRADY COUNTY,CAIRO,31,-84,455 5th St SE,39828,
2327,A9703538,Elementary,,,FIVE ACRE SCHOOL,WA,CLALLAM,SEQUIM,48,-123,515 LOTZGESELL RD,98382,1
2328,540162001164,Elementary,5401620,WOOD COUNTY SCHOOLS,MCKINLEY ELEMENTARY SCHOOL,WV,WOOD COUNTY,PARKERSBURG,39,-82,1130 19TH ST,26101,
2329,01933863,Combined elem/sec,,,ABUNDANT LIFE CHRISTIAN SCHOOL,WI,DANE,MADISON,43,-89,4901 E BUCKEYE RD,53716,1
2330,02050606,Combined elem/sec,,,MINGO VALLEY CHRISTIAN SCHOOL,OK,TULSA,TULSA,36,-96,8304 S 107TH E AVE,74133,1
2331,320006000855,Middle,3200060,CLARK COUNTY SCHOOL DISTRICT,Rainbow Dreams Academy Secondary,NV,CLARK COUNTY,LAS VEGAS,36,-115,950 W. Lake Mead Blvd,89106,
2332,340264000793,Elementary,3402640,CAMDEN CITY SCHOOL DISTRICT,Octavio V. Catto Community Family School,NJ,CAMDEN COUNTY,CAMDEN,40,-75,3100 WESTFIELD AVE,8105,
2333,350150000390,High,3501500,LAS CRUCES PUBLIC SCHOOLS,MAYFIELD HIGH,NM,DO̱A ANA COUNTY,LAS CRUCES,32,-107,1955 NORTH VALLEY DR,88001,
2334,220054000388,Elementary,2200540,EAST BATON ROUGE PARISH,Jefferson Terrace Elementary School,LA,EAST BATON ROUGE PARISH,BATON ROUGE,30,-91,9902 Cal Road,70809,
2335,450144001533,Middle,4501440,CHARLESTON 01,Jerry Zucker Middle School of Science,SC,CHARLESTON COUNTY,NORTH CHARLESTON,33,-80,6401 Dorchester Road,29418,
2336,080333001334,Middle,803330,DELTA COUNTY JOINT DISTRICT NO. 50,CEDAREDGE MIDDLE SCHOOL,CO,DELTA COUNTY,CEDAREDGE,39,-108,845 SE DEER CREEK DRIVE,81413,
2337,01413028,Elementary,,,DEAMUDE ADVENTIST CHRISTIAN SCHOOL,UT,WEBER,OGDEN,41,-112,1765 W 2100 S,84401,1
2338,550386003013,High,5503860,NORTHLAND PINES SCHOOL DISTRICT,School of Options & Applied Research High,WI,VILAS COUNTY,EAGLE RIVER,46,-89,1700 Pleasure Island Road,54521,
2339,330248000066,Middle,3302480,CONTOOCOOK VALLEY SCHOOL DISTRICT,Great Brook School,NH,HILLSBOROUGH COUNTY,ANTRIM,43,-72,16 School St.,3440,
2340,00490208,Elementary,,,ZION LUTHERAN SCHOOL,KS,MONTGOMERY,INDEPENDENCE,37,-96,301 S 11TH ST,67301,1
2341,A9500187,Elementary,,,GENTRY MENNONITE SCHOOL,AR,BENTON,GENTRY,36,-95,PO BOX 676,72734,1
2342,290060803274,Middle,2900608,HAWTHORN LEADERSHIP SCHL GIRLS,HAWTHORN MIDDLE,MO,ST. LOUIS CITY,ST. LOUIS,39,-90,1901 N KINGSHIGHWAY BLVD,63113,
2343,120075007802,High,1200750,HARDEE,HARDEE VIRTUAL FRANCHISE,FL,HARDEE COUNTY,WAUCHULA,28,-82,1009 N 6TH AVE,33873,
2344,390052805238,High,3900528,FINDLAY DIGITAL ACADEMY,Findlay Digital Academy,OH,HANCOCK COUNTY,FINDLAY,41,-84,1219 W Main Cross St Ste 101,45840,
2345,490099000558,Elementary,4900990,SOUTH SUMMIT DISTRICT,South Summit School,UT,SUMMIT COUNTY,KAMAS,41,-111,535 E 300 S,84036,
2346,A1303210,Elementary,,,TEMPLE CHRISTIAN ACADEMY,SC,DARLINGTON,DARLINGTON,34,-80,1660 N GOVERNOR WILLIAMS HWY,29540,1
2347,060720000670,Elementary,607200,CAMPBELL UNION,Lynhaven Elementary,CA,SANTA CLARA COUNTY,SAN JOSE,37,-122,881 S. Cypress Ave.,95117,
2348,00909139,Elementary,,,ST MARY'S CATHOLIC SCHOOL BELEN,NM,VALENCIA,BELEN,35,-107,101A N 10TH ST,87002,1
2349,00031108,Elementary,,,ST ANTHONY OF PADUA CATHOLIC SCHOOL,AZ,PINAL,CASA GRANDE,33,-112,501 E 2ND ST,85122,1
2350,263021008767,High,2630210,ROSEVILLE COMMUNITY SCHOOLS,Achievement High School,MI,MACOMB COUNTY,ROSEVILLE,43,-83,17855 Common Rd,48066,
2351,A0900664,Combined elem/sec,,,MOUNTAIN VALLEY CHRISTIAN ACADEMY,CO,GRAND,KREMMLING,40,-106,PO BOX 1755,80459,1
2352,510126000453,Middle,5101260,FAIRFAX CO PBLC SCHS,COOPER MIDDLE,VA,FAIRFAX COUNTY,MCLEAN,39,-77,977 Balls Hill Rd,22101,
2353,A1503953,Combined elem/sec,,,HICKORY RIDGE ACADEMY,VA,CHESAPEAKE,CHESAPEAKE,37,-76,3320 BATTLEFIELD BLVD S,23322,1
2354,01651244,Combined elem/sec,,,INDEPENDENT BAPTIST ACADEMY,MD,PRINCE GEORGE'S,CLINTON,39,-77,PO BOX 206,20735,1
2355,550192002751,High,5501920,BUTTERNUT SCHOOL DISTRICT,Promethean Charter School,WI,ASHLAND COUNTY,BUTTERNUT,46,-90,312 W Wisconsin St,54514,
2356,00347891,Elementary,,,ST JOSEPHS SCHOOL,IL,MCHENRY,HARVARD,42,-89,201 N DIVISION ST,60033,1
2357,150003000298,Middle,1500030,HAWAII DEPARTMENT OF EDUCATION,School for Examining Essential Questions of Sustainability,HI,HONOLULU COUNTY,HONOLULU,21,-158,845 22nd Ave,96816,
2358,A1101135,Combined elem/sec,,,NEW LIVING WORD SCHOOL,LA,LINCOLN,RUSTON,33,-93,PO BOX 2052,71273,1
2359,330004000678,Middle,3300040,ACADEMY FOR SCIENCE AND DESIGN CHARTER SCHOOL,Academy for Science and Design Charter (M),NH,HILLSBOROUGH COUNTY,NASHUA,43,-72,486 Amherst Street,3063,
2360,100017000033,Middle,1000170,CAPE HENLOPEN SCHOOL DISTRICT,Mariner Middle School,DE,SUSSEX COUNTY,MILTON,39,-75,16391 Harbeson Rd.,19968,
2361,01283325,Elementary,,,RAPID CITY SEVENTH-DAY ADVENTIST ELEMENTARY SCHOOL,SD,PENNINGTON,RAPID CITY,44,-103,305 N 39TH ST,57702,1
2362,A1700019,Combined elem/sec,,,IQRA MATH AND SCIENCE ACADEMY,AL,CALHOUN,ANNISTON,34,-86,1821 MCCALL DR,36207,1
2363,280249000480,Middle,2802490,LAWRENCE CO SCHOOL DIST,ROD PAIGE MIDDLE SCHOOL,MS,LAWRENCE COUNTY,MONTICELLO,32,-90,1570 Broad St. West,39654,
2364,051254001012,High,512540,SOUTHSIDE SCHOOL DISTRICT,SOUTHSIDE CHARTER HIGH SCHOOL,AR,INDEPENDENCE COUNTY,BATESVILLE,36,-92,70 SCOTT DR,72501,
2365,350018000145,Elementary,3500180,BELEN CONSOLIDATED SCHOOLS,JARAMILLO ELEMENTARY,NM,VALENCIA COUNTY,BELEN,35,-107,900 ESPERANZA DR,87002,
2366,02067405,Combined elem/sec,,,BOOMER CHRISTIAN ACADEMY,WV,FAYETTE,BOOMER,38,-81,BOX 446,25031,1
2367,510309001275,Elementary,5103090,PRINCE GEORGE CO PBLC SCHS,DAVID A. HARRISON ELEM,VA,PRINCE GEORGE COUNTY,DISPUTANTA,37,-77,12900 E Quaker Rd,23842,
2368,490018601483,High,4900186,AMERICAN ACADEMY OF INNOVATION,American Academy of Innovation,UT,SALT LAKE COUNTY,SOUTH JORDAN,41,-112,5410 W South Jordan Parkway,84009,
2369,01282671,Elementary,,,ZION LUTHERAN SCHOOL,SD,PENNINGTON,RAPID CITY,44,-103,4550 MOUNT RUSHMORE RD,57701,1
2370,260008000544,Elementary,2600080,EL-HAJJ MALIK EL-SHABAZZ ACADEMY,ElHajj Malik ElShabazz Academy,MI,INGHAM COUNTY,LANSING,43,-85,1028 WEST BARNES AVE,48910,
2371,150003000129,Middle,1500030,HAWAII DEPARTMENT OF EDUCATION,Ilima Intermediate School,HI,HONOLULU COUNTY,EWA BEACH,21,-158,91-884 Fort Weaver Rd,96706,
2372,A9102202,Combined elem/sec,,,MOUNT PARAN CHRISTIAN SCHOOL,GA,COBB,KENNESAW,34,-85,1275 STANLEY RD NW,30152,1
2373,490017801477,High,4900178,ROOTS CHARTER HIGH SCHOOL,Roots Charter High School,UT,SALT LAKE COUNTY,WEST VALLEY CITY,41,-112,2250 South 1300 West,84119,
2374,220030202460,Elementary,2200302,FIRSTLINE LIVE OAK,FirstLine Live Oak,LA,,NEW ORLEANS,30,-90,3128 Constance St.,70115,
2375,291640002743,High,2900014,HOGAN PREPARATORY ACADEMY,HOGAN PREPARATORY ACADEMY,MO,JACKSON COUNTY,KANSAS CITY,39,-95,1221 E MEYER BLVD,64131,
2376,482364012383,Middle,4823640,HOUSTON ISD,ENERGIZED FOR STEM ACADEMY SOUTHWEST MIDDLE,TX,HARRIS COUNTY,HOUSTON,30,-96,7055 BEECHNUT,77074,
2377,231482123147,High,2314821,MAINE VIRTUAL ACADEMY,Maine Virtual Academy,ME,KENNEBEC COUNTY,AUGUSTA,44,-70,6 East Chestnut St.  Suite 230,4330,
2378,350156000815,High,3501560,WEST LAS VEGAS PUBLIC SCHOOLS,WLV FAMILY PARTNERSHIP,NM,SAN MIGUEL COUNTY,LAS VEGAS,36,-105,1341 SOUTH GONZALES ST,87701,
2379,490063000386,Elementary,4900630,NEBO DISTRICT,Mapleton School,UT,UTAH COUNTY,MAPLETON,40,-112,120 W MAPLE,84664,
2380,481830010650,Elementary,4818300,EL PASO ISD,TOM LEA JR EL,TX,EL PASO COUNTY,EL PASO,32,-106,4851 MARCUS URBINE DR,79934,
2381,180648001655,Middle,1806480,SHERIDAN COMMUNITY SCHOOLS,Sheridan Middle School,IN,HAMILTON COUNTY,SHERIDAN,40,-86,3030 W 246th St,46069,
2382,192013001193,High,1920130,MUSCATINE COMM SCHOOL DISTRICT,Muscatine High School,IA,MUSCATINE COUNTY,MUSCATINE,41,-91,2705 Cedar,52761,
2383,A1502783,Elementary,,,LOCCSE ACADEMY,ND,BURLEIGH,BISMARCK,47,-101,1025 N 2ND ST,58501,1
2384,201299002009,High,2012990,WICHITA,Wichita Learning Center,KS,SEDGWICK COUNTY,WICHITA,38,-97,1847 N Chautauqua,67214,
2385,191644000980,Elementary,1916440,LAWTON-BRONSON COMM SCHOOL DISTRICT,Bronson Elementary School,IA,WOODBURY COUNTY,BRONSON,42,-96,113 West 1st Street,51007,
2386,193108001812,High,1931080,WEST MARSHALL COMM SCHOOL DISTRICT,West Marshall High School,IA,MARSHALL COUNTY,STATE CENTER,42,-93,601 3rd Street NW,50247,
2387,A1701400,Elementary,,,ACORN LEARNING CENTER,ID,TWIN FALLS,TWIN FALLS,43,-114,493 EASTLAND DR,83301,1
2388,500252000485,Middle,5002520,BRATTLEBORO UHSD #6,Brattleboro Area Middle School,VT,WINDHAM COUNTY,BRATTLEBORO,43,-73,109 Sunny Acres,5301,
2389,450321001604,High,4503210,ORANGEBURG 05,OCSD5 High School for Health Professions,SC,ORANGEBURG COUNTY,ORANGEBURG,34,-81,130 Howard Hill Drive,29118,
2390,410690000468,Elementary,4106900,THREE RIVERS/JOSEPHINE COUNTY SD,Ft Vannoy Elementary School,OR,JOSEPHINE COUNTY,GRANTS PASS,42,-123,5250 Upper River Rd,97526,
2391,370035903337,Elementary,3700359,PIONEER SPRINGS COMMUNITY SCHOOL,Pioneer Springs Community School,NC,MECKLENBURG COUNTY,CHARLOTTE,35,-81,9300 Bob Beatty Rd.,28269,
2392,450186000371,High,4501860,DARLINGTON 01,Lamar High,SC,DARLINGTON COUNTY,LAMAR,34,-80,216 North Darlington Avenue,29069,
2393,080492001760,Elementary,804920,WELD COUNTY SCHOOL DISTRICT RE-3J,CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL,CO,WELD COUNTY,KEENESBURG,40,-104,3101 WCR 65,80643,
2394,120018008297,Elementary,1200180,BROWARD,RENAISSANCE CHARTER SCHOOLS AT PINES,FL,BROWARD COUNTY,PEMBROKE PINES,26,-80,10501 PINES BLVD,33026,
2395,330329100707,High,3303291,NEXT CHARTER SCHOOL DISTRICT,Next Charter School,NH,ROCKINGHAM COUNTY,DERRY,43,-71,5 Hood Road,3038,
2396,220051000334,High,2200510,DESOTO PARISH,Mansfield High School,LA,DE SOTO PARISH,MANSFIELD,32,-94,401 Kings Highway,71052,
2397,250005301256,High,2500053,BOSTON COLLEGIATE CHARTER (DISTRICT),Boston Collegiate Charter School,MA,SUFFOLK COUNTY,DORCHESTER,42,-71,11 Mayhew Street,2125,
2398,240009001682,High,2400090,BALTIMORE CITY PUBLIC SCHOOLS,Baltimore Leadership School for Young Women,MD,BALTIMORE CITY,BALTIMORE,39,-77,128 W. Franklin Street,21201,
2399,482850010898,Middle,4828500,LUBBOCK ISD,HUTCHINSON MIDDLE,TX,LUBBOCK COUNTY,LUBBOCK,34,-102,3102 CANTON,79410,
2400,00023629,Combined elem/sec,,,CATHOLIC SCHOOLS OF FAIRBANKS,AK,FAIRBANKS NORTH STAR,FAIRBANKS,65,-148,615 MONROE ST,99701,1
2401,A9102779,Elementary,,,WABASH SCHOOL,IN,ELKHART,WAKARUSA,42,-86,66744 COUNTY ROAD 7,46573,1
2402,500522000175,Elementary,5005220,LOWELL SCHOOL DISTRICT,Lowell Village School,VT,ORLEANS COUNTY,LOWELL,45,-72,52 Gelo Park Road,5847,
2403,390496403660,Middle,3904964,VALLEY LOCAL,Valley Middle School,OH,SCIOTO COUNTY,LUCASVILLE,39,-83,393 Indian Dr,45648,
2404,00331178,Combined elem/sec,,,GREENLEAF FRIENDS ACADEMY,ID,CANYON,GREENLEAF,44,-117,20565 ACADEMY RD,83626,1
2405,280180000980,Middle,2801800,HATTIESBURG PUBLIC SCHOOL DIST,N R BURGER MIDDLE SCHOOL,MS,FORREST COUNTY,HATTIESBURG,31,-89,174 WSF TATUM DRIVE,39401,
